femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id,year
DR-4720-VT,4720,VT,DR,2023-07-14 00:00:00+00:00,2023,Flood,2023-07-07 00:00:00+00:00,2023-07-21 00:00:00+00:00,,False,50,027,99027,Windsor (County),23072,2023-10-31T00:00:00.000Z,2023-10-11T14:41:24.958Z,f59ca81aba75c06466ef8700524eee2c497c4943,53d9f8d8-376c-4028-9c3d-a953b1937854,2023
FM-5154-NV,5154,NV,FM,2016-10-02 00:00:00+00:00,2017,Fire,2016-10-02 00:00:00+00:00,2016-10-04 00:00:00+00:00,,False,32,005,99005,Douglas (County),16094,,2023-05-22T03:41:22.800Z,5a38720712072d94de712b4129394e5df67ed846,cebd8c22-5dca-4f39-be17-0db9657b8d50,2016
FM-5152-WA,5152,WA,FM,2016-08-28 00:00:00+00:00,2016,Fire,2016-08-27 00:00:00+00:00,2016-08-30 00:00:00+00:00,,False,53,007,99007,Chelan (County),16086,,2023-05-22T03:41:22.800Z,6f9eefe2d63ebcabec497f36e292e432067b5041,a9f59821-ea04-4004-9882-5ae8ac84e7f6,2016
FM-5151-ID,5151,ID,FM,2016-08-25 00:00:00+00:00,2016,Fire,2016-08-21 00:00:00+00:00,2016-08-31 00:00:00+00:00,2021-09-15T00:00:00.000Z,False,16,019,99019,Bonneville (County),16085,,2023-05-22T03:41:22.800Z,d8eff946ef9cf4b8893261e45abfb96701b98856,4a40ab06-0c86-4f2e-8606-8d48a0f97b9c,2016
FM-5150-CA,5150,CA,FM,2016-08-22 00:00:00+00:00,2016,Fire,2016-08-16 00:00:00+00:00,2016-09-08 00:00:00+00:00,,False,06,029,99029,Kern (County),16084,,2023-05-22T03:41:22.800Z,17e310ff49059e158574e92f91e8a802e8333068,622ec864-c443-4b82-8911-f08a9e837146,2016
FM-5150-CA,5150,CA,FM,2016-08-22 00:00:00+00:00,2016,Fire,2016-08-16 00:00:00+00:00,2016-09-08 00:00:00+00:00,,False,06,107,99107,Tulare (County),16084,,2023-05-22T03:41:22.800Z,ca1c0f95dc31c213813cf2672cc2b95de52fc043,9de8f68e-83ba-401a-87d4-52ffcccb8b6e,2016
FM-5149-WA,5149,WA,FM,2016-08-22 00:00:00+00:00,2016,Fire,2016-08-21 00:00:00+00:00,2016-08-29 00:00:00+00:00,,False,53,063,99063,Spokane (County),16083,,2023-05-22T03:41:22.800Z,c3e2520692d715eb7dc08feb14f67f2fc45c8bfa,7907b751-9bc8-41fd-a61b-a3059b586a8a,2016
FM-5147-CA,5147,CA,FM,2016-08-16 00:00:00+00:00,2016,Fire,2016-08-16 00:00:00+00:00,2016-08-22 00:00:00+00:00,2023-04-25T00:00:00.000Z,False,06,071,99071,San Bernardino (County),16080,,2023-05-22T03:41:22.800Z,b69e411e814114748904e2143f686a02880c2138,c3683d37-13e9-465e-8d79-2412eb5ef3ab,2016
FM-5146-CA,5146,CA,FM,2016-08-14 00:00:00+00:00,2016,Fire,2016-08-13 00:00:00+00:00,2016-09-06 00:00:00+00:00,,False,06,079,99079,San Luis Obispo (County),16078,,2023-05-22T03:41:22.800Z,535a9c77fff94e1f1bb7bae118c3fbac9df9032f,3446e656-1d52-4f6d-8ae7-f002029fa59f,2016
FM-5145-CA,5145,CA,FM,2016-08-14 00:00:00+00:00,2016,Fire,2016-08-13 00:00:00+00:00,2016-08-22 00:00:00+00:00,,False,06,033,99033,Lake (County),16077,,2023-05-22T03:41:22.800Z,0cc204f939752e18374092471feba18be1d889c4,29e87359-2e53-4eaf-869a-fa49b0803f84,2016
FM-5144-CA,5144,CA,FM,2016-08-08 00:00:00+00:00,2016,Fire,2016-08-07 00:00:00+00:00,2016-08-16 00:00:00+00:00,,False,06,071,99071,San Bernardino (County),16075,,2023-05-22T03:41:22.800Z,326cec3e5c425094f64eeabb7e5ebd6f3744023c,cda01a50-4681-433b-b43b-219f0ce89e69,2016
FM-5143-MT,5143,MT,FM,2016-08-01 00:00:00+00:00,2016,Fire,2016-08-01 00:00:00+00:00,,2020-04-08T00:00:00.000Z,False,30,081,99081,Ravalli (County),16072,,2023-05-22T03:41:22.800Z,d30e653447fe94c33db81f1df3ddc0791a00b530,53b61671-c966-459b-ac99-38fb44feeb71,2016
FM-5142-WA,5142,WA,FM,2016-08-01 00:00:00+00:00,2016,Fire,2016-07-31 00:00:00+00:00,2016-08-03 00:00:00+00:00,,False,53,005,99005,Benton (County),16071,,2023-05-22T03:41:22.800Z,2bb1617b8f2126c2671eceb419bd1b5b57f90e3b,4963cbc3-86cf-425c-a97d-295e3545b676,2016
FM-5141-NV,5141,NV,FM,2016-07-31 00:00:00+00:00,2016,Fire,2016-07-29 00:00:00+00:00,2016-08-07 00:00:00+00:00,,False,32,031,99031,Washoe (County),16069,,2023-05-22T03:41:22.800Z,dc8a1bb4fb96ba9d5bb0507100ef06e26129ae8e,cb5cd8e7-23a2-4af7-aba6-ada9cbc4c4ad,2016
FM-5140-CA,5140,CA,FM,2016-07-31 00:00:00+00:00,2016,Fire,2016-07-30 00:00:00+00:00,2016-08-08 00:00:00+00:00,2022-06-30T00:00:00.000Z,False,06,019,99019,Fresno (County),16068,,2023-05-22T03:41:22.800Z,8dfe6b3bf66187cb6e2809bec2037c0d629bf98e,10ff63b8-abf7-4775-98dc-47078fa3fa24,2016
FM-5139-WY,5139,WY,FM,2016-07-29 00:00:00+00:00,2016,Fire,2016-07-28 00:00:00+00:00,2016-08-04 00:00:00+00:00,2019-08-20T00:00:00.000Z,False,56,041,99041,Uinta (County),16070,,2023-05-22T03:41:22.800Z,3cdb1e90c34ec611f46b05e75b03fbcb4b6c07c5,179c5cd7-d471-49b5-8202-bf135c91358b,2016
FM-5138-NV,5138,NV,FM,2016-07-29 00:00:00+00:00,2016,Fire,2016-07-29 00:00:00+00:00,2016-07-31 00:00:00+00:00,,False,32,031,99031,Washoe (County),16067,,2023-05-22T03:41:22.800Z,dc8291eb280b71aaed350a16686f9e6e93de0b87,aafa8a80-81f4-4468-8edc-8b499a3e83e8,2016
FM-5137-CA,5137,CA,FM,2016-07-28 00:00:00+00:00,2016,Fire,2016-07-22 00:00:00+00:00,2016-10-05 00:00:00+00:00,,False,06,053,99053,Monterey (County),16066,,2023-05-22T03:41:22.800Z,235432b52ce0ca9027e318499a9985387a302f01,02094965-39ea-462d-a433-a8d422516e75,2016
FM-5136-WY,5136,WY,FM,2016-07-25 00:00:00+00:00,2016,Fire,2016-07-25 00:00:00+00:00,,2019-06-10T00:00:00.000Z,False,56,013,99013,Fremont (County),16065,,2023-05-22T03:41:22.800Z,25ecb0c31343eca03162c8d92f8b7eb85c808aa3,88ce84eb-666d-4d6c-b9ab-452c38132e1e,2016
FM-5135-CA,5135,CA,FM,2016-07-23 00:00:00+00:00,2016,Fire,2016-07-22 00:00:00+00:00,2016-08-01 00:00:00+00:00,,False,06,037,99037,Los Angeles (County),16064,,2023-05-22T03:41:22.800Z,5bab58e1d25ebb563b99541a5f738b5fca970bbd,e99b5ce6-9786-44e4-bc01-b684521a3400,2016
FM-5134-NM,5134,NM,FM,2016-07-14 00:00:00+00:00,2016,Fire,2016-07-13 00:00:00+00:00,2016-08-18 00:00:00+00:00,2019-12-31T00:00:00.000Z,False,35,035,99035,Otero (County),16060,,2023-05-22T03:41:22.800Z,34db26b5d10d359ac83d3bb307b294f03f245cc1,7d2e3a46-c623-41da-9332-302e66fd6263,2016
FM-5132-CA,5132,CA,FM,2016-07-09 00:00:00+00:00,2016,Fire,2016-07-09 00:00:00+00:00,2016-07-14 00:00:00+00:00,2023-04-25T00:00:00.000Z,False,06,037,99037,Los Angeles (County),16059,,2023-05-22T03:41:22.800Z,3d7d3538519626e13665a306877f7943eb17cbca,2321b8f8-8098-42b0-8eda-d44f280b61c9,2016
FM-5131-CA,5131,CA,FM,2016-06-24 00:00:00+00:00,2016,Fire,2016-06-23 00:00:00+00:00,2016-07-06 00:00:00+00:00,,False,06,029,99029,Kern (County),16053,,2023-05-22T03:41:22.800Z,7700c77845b2fa52e1272bbfcba743b94bc9e139,b089ac06-26ef-4151-b174-47036ce60efe,2016
FM-5129-CA,5129,CA,FM,2016-06-21 00:00:00+00:00,2016,Fire,2016-06-20 00:00:00+00:00,2016-06-30 00:00:00+00:00,2023-04-25T00:00:00.000Z,False,06,037,99037,Los Angeles (County),16051,,2023-05-22T03:41:22.800Z,793bba312ab006ffba4ecf16df0ad5bdfeadcff8,f49db94c-a6f2-4cfb-b75a-879ed1556b7b,2016
FM-5128-CA,5128,CA,FM,2016-06-19 00:00:00+00:00,2016,Fire,2016-06-19 00:00:00+00:00,2016-06-29 00:00:00+00:00,,False,06,073,99073,San Diego (County),16050,,2023-05-22T03:41:22.800Z,0a62acdfcb59981127c4d0fcbbd4ba04f2aa470d,6b446b37-5c1c-49f3-bbb5-37f236d3f98b,2016
FM-5127-NM,5127,NM,FM,2016-06-16 00:00:00+00:00,2016,Fire,2016-06-14 00:00:00+00:00,2016-08-10 00:00:00+00:00,2020-07-28T00:00:00.000Z,False,35,001,99001,Bernalillo (County),16049,,2023-05-22T03:41:22.800Z,4c490ea86d4bcc1d31b4885c523d334c82b65827,0a34eb7c-6021-43ce-860a-8439284ec943,2016
FM-5127-NM,5127,NM,FM,2016-06-16 00:00:00+00:00,2016,Fire,2016-06-14 00:00:00+00:00,2016-08-10 00:00:00+00:00,2020-07-28T00:00:00.000Z,False,35,057,99057,Torrance (County),16049,,2023-05-22T03:41:22.800Z,2a38e2671870d907a5bf2e5b0fea5a2c68b486ad,3b7cc541-084a-44d0-a061-72200df74c85,2016
FM-5126-OR,5126,OR,FM,2016-06-08 00:00:00+00:00,2016,Fire,2016-06-07 00:00:00+00:00,2016-06-11 00:00:00+00:00,2022-09-29T00:00:00.000Z,False,41,031,99031,Jefferson (County),16046,,2023-05-22T03:41:22.800Z,634a61354cbad1f8dc192d3c7063ac3087e4651a,b2c221b0-6e4f-4d35-b62c-3364a3ea6539,2016
DR-4745-MT,4745,MT,DR,2023-10-11 00:00:00+00:00,2024,Flood,2023-06-01 00:00:00+00:00,2023-06-08 00:00:00+00:00,,False,30,009,99009,Carbon (County),23115,,2023-10-11T22:02:03.678Z,af72f50be9d9e59327f96d6b359c14b79592dcab,0d5c5cd2-b75c-46cd-8e58-6c0177802e22,2023
FM-5124-CA,5124,CA,FM,2016-06-05 00:00:00+00:00,2016,Fire,2016-06-04 00:00:00+00:00,2016-06-10 00:00:00+00:00,,False,06,037,99037,Los Angeles (County),16044,,2023-05-22T03:41:22.800Z,64ca93ded4fbd09ef2f2164d9c0f757ffefc9f02,5fa55b0c-4002-4c4c-a5a5-e57cc1a63f90,2016
FM-5123-NH,5123,NH,FM,2016-04-21 00:00:00+00:00,2016,Fire,2016-04-21 00:00:00+00:00,2016-04-23 00:00:00+00:00,2018-05-15T00:00:00.000Z,False,33,005,99005,Cheshire (County),16039,,2023-05-22T03:41:22.800Z,fcd6ea3250c8dc532a60f5defd24711c5004b177,627722ff-f399-4b8e-a133-0dc1a00c9cf9,2016
DR-4745-MT,4745,MT,DR,2023-10-11 00:00:00+00:00,2024,Flood,2023-06-01 00:00:00+00:00,2023-06-08 00:00:00+00:00,,False,30,019,99019,Daniels (County),23115,,2023-10-11T22:02:03.678Z,b2611b1280ef9b59f8005f9f6794cceea905de98,c4253b6f-d273-42b0-8df9-a5c215e059a6,2023
FM-5121-KS,5121,KS,FM,2016-04-05 00:00:00+00:00,2016,Fire,2016-04-05 00:00:00+00:00,2016-04-06 00:00:00+00:00,2018-02-13T00:00:00.000Z,False,20,197,99197,Wabaunsee (County),16037,,2023-05-22T03:41:22.800Z,96a5049948a7b78f8b8388ecf6a1b5779f2104c7,22c045fa-150e-4cd1-b876-44cf50c248cb,2016
FM-5120-KS,5120,KS,FM,2016-03-23 00:00:00+00:00,2016,Fire,2016-03-23 00:00:00+00:00,2016-04-07 00:00:00+00:00,2018-02-13T00:00:00.000Z,False,20,007,99007,Barber (County),16034,,2023-05-22T03:41:22.800Z,c5665113a3a828b3a7701c37f582397e49fe4076,e5dc548b-7541-4a59-bbc4-2c00cba6d4ac,2016
FM-5120-KS,5120,KS,FM,2016-03-23 00:00:00+00:00,2016,Fire,2016-03-23 00:00:00+00:00,2016-04-07 00:00:00+00:00,2018-02-13T00:00:00.000Z,False,20,033,99033,Comanche (County),16034,,2023-05-22T03:41:22.800Z,02b7818fb3345c43e62cacc6debf6c5fa137a42c,fdd1e22b-3c83-42a9-ada4-19869e945309,2016
FM-5119-OK,5119,OK,FM,2016-02-18 00:00:00+00:00,2016,Fire,2016-02-18 00:00:00+00:00,,2017-11-29T00:00:00.000Z,False,40,117,99117,Pawnee (County),16022,,2023-05-22T03:41:22.800Z,f89aec02b8d95dd5a7e9c529df576e3c43dd32c8,1430e077-a0ac-4ff2-a320-979304cdd9d5,2016
FM-5118-OK,5118,OK,FM,2016-01-29 00:00:00+00:00,2016,Fire,2016-01-29 00:00:00+00:00,,2017-11-29T00:00:00.000Z,False,40,037,99037,Creek (County),16013,,2023-05-22T03:41:22.800Z,0d69e81146d8fb09ba8687eabd8abb0c424552b5,66788fc4-847c-4e39-9a45-ae23fd6d030c,2016
FM-5117-OK,5117,OK,FM,2015-11-11 00:00:00+00:00,2016,Fire,2015-11-11 00:00:00+00:00,2015-11-13 00:00:00+00:00,2022-05-18T00:00:00.000Z,False,40,105,99105,Nowata (County),15089,,2023-05-22T03:41:22.800Z,e857bf06eae684c19ff13dacf526115ba6a40265,68c8cd8a-cd6f-4d77-b608-9bf1eb28a951,2015
FM-5117-OK,5117,OK,FM,2015-11-11 00:00:00+00:00,2016,Fire,2015-11-11 00:00:00+00:00,2015-11-13 00:00:00+00:00,2022-05-18T00:00:00.000Z,False,40,147,99147,Washington (County),15089,,2023-05-22T03:41:22.800Z,4dbfd6649c698105c56f4c8abb6b153a608099af,f89f091e-1f41-41d4-aeae-a274ef955b37,2015
DR-4745-MT,4745,MT,DR,2023-10-11 00:00:00+00:00,2024,Flood,2023-06-01 00:00:00+00:00,2023-06-08 00:00:00+00:00,,False,30,027,99027,Fergus (County),23115,,2023-10-11T22:02:03.678Z,bbec0570ae6160b7209d8fb3fc90882ada92fc40,f69a44c1-1adc-421f-bcc5-9e8f70dd653a,2023
FM-5115-WY,5115,WY,FM,2015-10-11 00:00:00+00:00,2016,Fire,2015-10-11 00:00:00+00:00,,2020-01-10T00:00:00.000Z,False,56,025,99025,Natrona (County),15082,,2023-05-22T03:41:22.800Z,184784f4ca8b37ca0a9a0861e41ab80304cbb13a,f9408b8d-9c36-41c8-ab41-07b3e4cde40d,2015
FM-5114-OR,5114,OR,FM,2015-09-14 00:00:00+00:00,2015,Fire,2015-09-13 00:00:00+00:00,2015-09-16 00:00:00+00:00,2022-09-28T00:00:00.000Z,False,41,001,99001,Baker (County),15075,,2023-05-22T03:41:22.800Z,76b3d59a38fb80620887449f17a6b81fd7da8a6a,b84d1ca7-4d48-4ad5-bc0c-ebc50b85111c,2015
FM-5113-WA,5113,WA,FM,2015-09-14 00:00:00+00:00,2015,Fire,2015-09-13 00:00:00+00:00,2015-09-15 00:00:00+00:00,,False,53,039,99039,Klickitat (County),15074,,2023-05-22T03:41:22.800Z,289c4560d6e2ade2c39d4c18e3318414c4f6dd92,2b1db689-1acf-4f7e-841a-ba3155b0e3e7,2015
FM-5112-CA,5112,CA,FM,2015-09-13 00:00:00+00:00,2015,Fire,2015-09-12 00:00:00+00:00,2015-10-05 00:00:00+00:00,,False,06,033,99033,Lake (County),15073,,2023-05-22T03:41:22.800Z,c0fdd5f06ec6b10f8820d859591d4ede1494ed45,1b3b1674-189f-4556-b748-39131737df74,2015
FM-5112-CA,5112,CA,FM,2015-09-13 00:00:00+00:00,2015,Fire,2015-09-12 00:00:00+00:00,2015-10-05 00:00:00+00:00,,False,06,055,99055,Napa (County),15073,,2023-05-22T03:41:22.800Z,42832a395d034a2fdbcafe5057eb5ad88bdfe187,c9ef9885-7b87-450a-87fa-9ad8e67ce8f9,2015
FM-5112-CA,5112,CA,FM,2015-09-13 00:00:00+00:00,2015,Fire,2015-09-12 00:00:00+00:00,2015-10-05 00:00:00+00:00,,False,06,097,99097,Sonoma (County),15073,,2023-05-22T03:41:22.800Z,c6a4c762f6091d71a9d70798862e2bec620881e9,f20749ed-a346-4a8b-b09a-e79d001d2959,2015
FM-5111-CA,5111,CA,FM,2015-09-10 00:00:00+00:00,2015,Fire,2015-09-09 00:00:00+00:00,2015-10-02 00:00:00+00:00,2021-05-24T00:00:00.000Z,False,06,005,99005,Amador (County),15072,,2023-05-22T03:41:22.800Z,01378617722a677ee618641076b2bed4047ee8af,56369483-e63d-4348-8706-7a0a9ecb80c8,2015
FM-5111-CA,5111,CA,FM,2015-09-10 00:00:00+00:00,2015,Fire,2015-09-09 00:00:00+00:00,2015-10-02 00:00:00+00:00,2021-05-24T00:00:00.000Z,False,06,009,99009,Calaveras (County),15072,,2023-05-22T03:41:22.800Z,63f26ff1ebfe2c291953252903d46930eff0b2f6,6e0e71cd-197a-4f89-8a5a-792f69ba1fda,2015
FM-5110-ID,5110,ID,FM,2015-08-29 00:00:00+00:00,2015,Fire,2015-08-29 00:00:00+00:00,2015-09-04 00:00:00+00:00,,False,16,049,99049,Idaho (County),15070,,2023-05-22T03:41:22.800Z,cb2b71cadaf5de1e5684154c8536f28642dd6b5f,ec3ef92a-42eb-492b-b5ce-4be02b298093,2015
FM-5109-WA,5109,WA,FM,2015-08-24 00:00:00+00:00,2015,Fire,2015-08-19 00:00:00+00:00,2015-08-28 00:00:00+00:00,,False,53,057,99057,Skagit (County),15068,,2023-05-22T03:41:22.800Z,970e7c8e307ba8e6afcecf4ec2dcb0db6bec3d90,65b58640-5353-4a51-a2b5-1563557e558a,2015
FM-5109-WA,5109,WA,FM,2015-08-24 00:00:00+00:00,2015,Fire,2015-08-19 00:00:00+00:00,2015-08-28 00:00:00+00:00,,False,53,073,99073,Whatcom (County),15068,,2023-05-22T03:41:22.800Z,77837025ab863686581d9a6da2ec3255c6105841,a64ea49b-64a7-4b73-8dd1-46becebb5cd4,2015
FM-5108-WA,5108,WA,FM,2015-08-21 00:00:00+00:00,2015,Fire,2015-08-21 00:00:00+00:00,2015-09-02 00:00:00+00:00,,False,53,019,99019,Ferry (County),15067,,2023-05-22T03:41:22.800Z,d4f2cd0f86582b307722cd7e96492968655ed89c,f9066efd-a167-4ed8-bac1-e11baf0f874d,2015
FM-5108-WA,5108,WA,FM,2015-08-21 00:00:00+00:00,2015,Fire,2015-08-21 00:00:00+00:00,2015-09-02 00:00:00+00:00,,False,53,065,99065,Stevens (County),15067,,2023-05-22T03:41:22.800Z,26e4b91d12190ac9cbedadbbb9552908d7342097,4845c80f-c223-43be-b239-de9964819fd7,2015
FM-5107-OR,5107,OR,FM,2015-08-21 00:00:00+00:00,2015,Fire,2015-08-20 00:00:00+00:00,2015-09-06 00:00:00+00:00,2022-09-28T00:00:00.000Z,False,41,063,99063,Wallowa (County),15066,,2023-05-22T03:41:22.800Z,05bb7fe5ac531eaeb1d27fbd3742d11e2042e624,085797cf-6a13-456d-a618-383eb662f80d,2015
FM-5106-WA,5106,WA,FM,2015-08-19 00:00:00+00:00,2015,Fire,2015-08-19 00:00:00+00:00,2015-09-02 00:00:00+00:00,,False,53,047,99047,Okanogan (County),15064,,2023-05-22T03:41:22.800Z,ac4d70d67241fef8a96eb80270d1cf0be4aa48c2,5df8f651-06d3-4a35-b709-bb0a77d69fc5,2015
DR-4745-MT,4745,MT,DR,2023-10-11 00:00:00+00:00,2024,Flood,2023-06-01 00:00:00+00:00,2023-06-08 00:00:00+00:00,,False,30,033,99033,Garfield (County),23115,,2023-10-11T22:02:03.678Z,4b9269199d293aad6dcd7ec1d4beb634a2e877d1,22bae253-3762-4698-b515-c7b3c9063cd4,2023
FM-5104-WA,5104,WA,FM,2015-08-15 00:00:00+00:00,2015,Fire,2015-08-14 00:00:00+00:00,2015-09-12 00:00:00+00:00,,False,53,019,99019,Ferry (County),15061,,2023-05-22T03:41:22.800Z,0c133d60ede605b3ee4907b9d2a6b142af958269,f1c7741b-a772-4f04-a555-bbb59aa79057,2015
FM-5104-WA,5104,WA,FM,2015-08-15 00:00:00+00:00,2015,Fire,2015-08-14 00:00:00+00:00,2015-09-12 00:00:00+00:00,,False,53,047,99047,Okanogan (County),15061,,2023-05-22T03:41:22.800Z,3dfd21ceafe34dec97cba5516e22e8ca56d0099b,e56c3649-63dc-49e9-8551-b0e2a234a67e,2015
FM-5103-WA,5103,WA,FM,2015-08-15 00:00:00+00:00,2015,Fire,2015-08-14 00:00:00+00:00,2015-09-08 00:00:00+00:00,,False,53,065,99065,Stevens (County),15063,,2023-05-22T03:41:22.800Z,f9271b4f652874765daee72ed330ccf73c793332,3b34f3b0-2709-430d-88dc-669db6992ede,2015
FM-5101-WA,5101,WA,FM,2015-08-15 00:00:00+00:00,2015,Fire,2015-08-14 00:00:00+00:00,2015-09-02 00:00:00+00:00,,False,53,019,99019,Ferry (County),15057,,2023-05-22T03:41:22.800Z,451efd45e168499ba53ce55c56f831de4c4eeebe,df67edae-41ef-4f36-ad60-c8fea9ede605,2015
FM-5100-WA,5100,WA,FM,2015-08-14 00:00:00+00:00,2015,Fire,2015-08-14 00:00:00+00:00,2015-09-02 00:00:00+00:00,,False,53,007,99007,Chelan (County),15059,,2023-05-22T03:41:22.800Z,c1215714fcb52746bbdb216bed40622c6e1c4e0b,45b88e60-886c-40d4-9302-00e260b8fb87,2015
FM-5100-WA,5100,WA,FM,2015-08-14 00:00:00+00:00,2015,Fire,2015-08-14 00:00:00+00:00,2015-09-02 00:00:00+00:00,,False,53,017,99017,Douglas (County),15059,,2023-05-22T03:41:22.800Z,261ace282c108307be07d13c265a85e2a9e2f816,87461d81-04a1-4467-a469-38efe886e908,2015
FM-5100-WA,5100,WA,FM,2015-08-14 00:00:00+00:00,2015,Fire,2015-08-14 00:00:00+00:00,2015-09-02 00:00:00+00:00,,False,53,047,99047,Okanogan (County),15059,,2023-05-22T03:41:22.800Z,a7dd5cd8538cc55afca5112e93276456e6d5a16e,03fd33f5-e50a-4cd0-b9f3-9ed66c996139,2015
FM-5099-ID,5099,ID,FM,2015-08-14 00:00:00+00:00,2015,Fire,2015-08-10 00:00:00+00:00,2015-08-27 00:00:00+00:00,,False,16,049,99049,Idaho (County),15056,,2023-05-22T03:41:22.800Z,ff2a4115b309100b0f7566160227ca840695bad3,299ba9dc-1d81-4184-915e-a23a87fe648c,2015
FM-5099-ID,5099,ID,FM,2015-08-14 00:00:00+00:00,2015,Fire,2015-08-10 00:00:00+00:00,2015-08-27 00:00:00+00:00,,False,16,061,99061,Lewis (County),15056,,2023-05-22T03:41:22.800Z,41eaff14b8da10c69acd0c410e32843bbd323c95,c88294dd-552f-4554-8795-fc2d3ce4ff56,2015
FM-5098-WA,5098,WA,FM,2015-08-14 00:00:00+00:00,2015,Fire,2015-08-13 00:00:00+00:00,2015-08-19 00:00:00+00:00,,False,53,047,99047,Okanogan (County),15055,,2023-05-22T03:41:22.800Z,8ca6e1b0a685c734ca983fd7423115c60876fe0c,75949088-31ac-401a-89ee-d50722de415e,2015
FM-5097-OR,5097,OR,FM,2015-08-13 00:00:00+00:00,2015,Fire,2015-08-11 00:00:00+00:00,2015-08-25 00:00:00+00:00,2022-09-28T00:00:00.000Z,False,41,001,99001,Baker (County),15054,,2023-05-22T03:41:22.800Z,b62282ffe49a7935dcc16bd7572125f60b4ce9bb,1cda47c7-916c-40c9-9346-2ab9382f9778,2015
FM-5096-OR,5096,OR,FM,2015-08-09 00:00:00+00:00,2015,Fire,2015-08-08 00:00:00+00:00,2015-08-11 00:00:00+00:00,2022-09-28T00:00:00.000Z,False,41,033,99033,Josephine (County),15053,,2023-05-22T03:41:22.800Z,278b87cae6194a9072137792747ffb3f60af108e,a9145187-5737-465a-b6cc-22b2677139a4,2015
FM-5094-WA,5094,WA,FM,2015-08-05 00:00:00+00:00,2015,Fire,2015-08-04 00:00:00+00:00,2015-08-10 00:00:00+00:00,,False,53,039,99039,Klickitat (County),15051,,2023-05-22T03:41:22.800Z,bef36efec46a9124fc4ce70316ed0357b912e15d,f8db1329-9664-402c-9696-c063a0ef0ccf,2015
FM-5093-CA,5093,CA,FM,2015-08-02 00:00:00+00:00,2015,Fire,2015-07-29 00:00:00+00:00,2015-08-15 00:00:00+00:00,2023-04-25T00:00:00.000Z,False,06,033,99033,Lake (County),15049,,2023-05-22T03:41:22.800Z,175ef08a0d7df751f8a8207527b23866637cc100,447d2f6e-08ad-4589-ba1a-4e25e5c09e3a,2015
FM-5092-OR,5092,OR,FM,2015-07-31 00:00:00+00:00,2015,Fire,2015-07-30 00:00:00+00:00,2015-08-29 00:00:00+00:00,2022-09-28T00:00:00.000Z,False,41,019,99019,Douglas (County),15048,,2023-05-22T03:41:22.800Z,6f753e44c6bbb22615237e771ad04f84932f2cff,a35ef6bc-6c87-4d05-b3d6-30144a7dad58,2015
FM-5091-CA,5091,CA,FM,2015-07-23 00:00:00+00:00,2015,Fire,2015-07-22 00:00:00+00:00,2015-08-02 00:00:00+00:00,,False,06,055,99055,Napa (County),15040,,2023-05-22T03:41:22.800Z,e3f516ef9664055ac43da7546d31aee4d021b3a9,e88ccee3-b2e0-4044-8ffb-93b3ef52c773,2015
FM-5091-CA,5091,CA,FM,2015-07-23 00:00:00+00:00,2015,Fire,2015-07-22 00:00:00+00:00,2015-08-02 00:00:00+00:00,,False,06,095,99095,Solano (County),15040,,2023-05-22T03:41:22.800Z,291fc6a0a808c48951d8cf45c8afbad9d88ebdfc,78e8b673-6db6-4427-8ae9-f9f087f52f39,2015
FM-5091-CA,5091,CA,FM,2015-07-23 00:00:00+00:00,2015,Fire,2015-07-22 00:00:00+00:00,2015-08-02 00:00:00+00:00,,False,06,113,99113,Yolo (County),15040,,2023-05-22T03:41:22.800Z,96832cbd2949566e80aa054604203bb89b7ecbb5,b234bee8-f1ac-4ff1-be75-9a224ecbc125,2015
FM-5090-WA,5090,WA,FM,2015-07-21 00:00:00+00:00,2015,Fire,2015-07-20 00:00:00+00:00,2015-07-28 00:00:00+00:00,,False,53,071,99071,Walla Walla (County),15039,,2023-05-22T03:41:22.800Z,86b682bf5741f57473b84eaf833d5fea1c7f9b93,bacbcf36-32da-463d-b804-310c73ce60d6,2015
FM-5089-CA,5089,CA,FM,2015-07-17 00:00:00+00:00,2015,Fire,2015-07-17 00:00:00+00:00,2015-07-21 00:00:00+00:00,2021-05-24T00:00:00.000Z,False,06,071,99071,San Bernardino (County),15038,,2023-05-22T03:41:22.800Z,e51831b9a1055aa161b88eb4fa7667489f98490f,96509fd0-75b8-4357-89c2-1133af75c491,2015
FM-5088-ID,5088,ID,FM,2015-07-06 00:00:00+00:00,2015,Fire,2015-07-05 00:00:00+00:00,2015-07-11 00:00:00+00:00,2020-09-30T00:00:00.000Z,False,16,017,99017,Bonner (County),15034,,2023-05-22T03:41:22.800Z,aab571715062fe88979763c6ebd1187f9903b2ad,2dc0240b-1d75-4039-b233-564ff39b0549,2015
FM-5088-ID,5088,ID,FM,2015-07-06 00:00:00+00:00,2015,Fire,2015-07-05 00:00:00+00:00,2015-07-11 00:00:00+00:00,2020-09-30T00:00:00.000Z,False,16,055,99055,Kootenai (County),15034,,2023-05-22T03:41:22.800Z,5e13dd6645a0ade5b0e1835b96912eeb8f002852,2dea36f9-dda1-4c92-b216-24c05ba5f187,2015
